anomaly,category name,round,heat,couple,criteria,stdev,threshold,raw data
,Rock'n'Roll-Beginners,First round,3,192,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Beginners,First round,3,27,DF,2.21,2.0,"[10.0, 6.25, 10.0, 5.0, 8.75, 11.25]"
,Rock'n'Roll-Beginners,First round,3,27,CO,1.89,2.0,"[7.0, 5.0, 9.0, 7.0, 7.0, 11.0]"
,Rock'n'Roll-Beginners,First round,3,27,FM,1.48,12.0,"[6.5, 8.5, 9.5, 5.0, 6.5, 6.5]"
,Rock'n'Roll-Beginners,First round,3,27,FW,8.98,12.0,"[-35.0, -50.0, -25.0, -50.0, -35.0, -35.0]"
,Rock'n'Roll-Beginners,First round,3,27,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,3,27,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Beginners,First round,4,214,DF,2.64,2.0,"[12.5, 7.5, 11.25, 10.0, 11.25, 16.25]"
yes,Rock'n'Roll-Beginners,First round,4,214,CO,2.13,2.0,"[11.0, 6.0, 6.0, 7.0, 9.0, 11.0]"
,Rock'n'Roll-Beginners,First round,4,214,FM,0.47,12.0,"[7.5, 7.5, 7.5, 8.5, 7.5, 8.5]"
,Rock'n'Roll-Beginners,First round,4,214,FW,6.87,12.0,"[-25.0, -25.0, -15.0, -35.0, -25.0, -15.0]"
,Rock'n'Roll-Beginners,First round,4,214,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,4,214,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,1,57,DF,1.68,2.0,"[11.25, 8.75, 7.5, 11.25, 10.0, 12.5]"
,Rock'n'Roll-Beginners,Final,1,57,CO,1.61,2.0,"[11.0, 7.0, 6.0, 9.0, 9.0, 9.0]"
,Rock'n'Roll-Beginners,Final,1,57,FM,1.21,12.0,"[6.5, 6.5, 6.5, 7.5, 9.0, 5.0]"
yes,Rock'n'Roll-Beginners,Final,1,57,FW,12.13,12.0,"[-35.0, -50.0, -25.0, -35.0, -10.0, -35.0]"
,Rock'n'Roll-Beginners,Final,1,57,sm,1.63,2.3,"[-2.0, 0.0, -4.0, 0.0, -2.0, -4.0]"
yes,Rock'n'Roll-Beginners,Final,1,57,bm,3.73,3.0,"[0.0, -10.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,2,27,DF,0.95,2.0,"[8.75, 8.75, 8.75, 8.75, 10.0, 11.25]"
,Rock'n'Roll-Beginners,Final,2,27,CO,1.26,2.0,"[10.0, 7.0, 7.0, 9.0, 8.0, 10.0]"
,Rock'n'Roll-Beginners,Final,2,27,FM,1.31,12.0,"[5.0, 7.5, 8.5, 5.0, 7.5, 6.5]"
yes,Rock'n'Roll-Beginners,Final,2,27,FW,16.27,12.0,"[-35.0, -50.0, -35.0, -75.0, -25.0, -35.0]"
,Rock'n'Roll-Beginners,Final,2,27,sm,0.75,2.3,"[-2.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Beginners,Final,2,27,bm,3.73,3.0,"[0.0, 0.0, 0.0, 0.0, -10.0, 0.0]"
,Rock'n'Roll-Beginners,Final,3,193,DF,1.44,2.0,"[8.75, 8.75, 8.75, 10.0, 11.25, 12.5]"
,Rock'n'Roll-Beginners,Final,3,193,CO,1.53,2.0,"[8.0, 7.0, 6.0, 8.0, 8.0, 11.0]"
,Rock'n'Roll-Beginners,Final,3,193,FM,0.71,12.0,"[6.5, 5.0, 5.0, 6.5, 6.5, 6.5]"
,Rock'n'Roll-Beginners,Final,3,193,FW,6.87,12.0,"[-35.0, -25.0, -15.0, -25.0, -25.0, -35.0]"
,Rock'n'Roll-Beginners,Final,3,193,sm,1.0,2.3,"[-2.0, 0.0, -2.0, -2.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,3,193,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,4,3,DF,1.68,2.0,"[8.75, 6.25, 7.5, 7.5, 10.0, 11.25]"
,Rock'n'Roll-Beginners,Final,4,3,CO,1.77,2.0,"[8.0, 4.0, 5.0, 8.0, 7.0, 9.0]"
,Rock'n'Roll-Beginners,Final,4,3,FM,0.56,12.0,"[6.5, 6.5, 5.0, 6.5, 6.5, 6.5]"
,Rock'n'Roll-Beginners,Final,4,3,FW,7.5,12.0,"[-50.0, -50.0, -35.0, -35.0, -50.0, -35.0]"
,Rock'n'Roll-Beginners,Final,4,3,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,4,3,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Beginners,Final,5,214,DF,2.33,2.0,"[12.5, 11.25, 7.5, 10.0, 10.0, 15.0]"
,Rock'n'Roll-Beginners,Final,5,214,CO,1.97,2.0,"[9.0, 9.0, 6.0, 7.0, 7.0, 12.0]"
,Rock'n'Roll-Beginners,Final,5,214,FM,0.47,12.0,"[6.5, 6.5, 7.5, 7.5, 7.5, 7.5]"
,Rock'n'Roll-Beginners,Final,5,214,FW,5.0,12.0,"[-35.0, -25.0, -35.0, -35.0, -25.0, -25.0]"
,Rock'n'Roll-Beginners,Final,5,214,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,5,214,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,6,192,DF,1.33,2.0,"[12.5, 11.25, 8.75, 11.25, 12.5, 12.5]"
,Rock'n'Roll-Beginners,Final,6,192,CO,1.34,2.0,"[9.0, 8.0, 6.0, 7.0, 10.0, 9.0]"
,Rock'n'Roll-Beginners,Final,6,192,FM,1.1,12.0,"[6.5, 6.5, 7.5, 8.5, 7.5, 5.0]"
,Rock'n'Roll-Beginners,Final,6,192,FW,7.31,12.0,"[-35.0, -35.0, -35.0, -35.0, -50.0, -25.0]"
,Rock'n'Roll-Beginners,Final,6,192,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,6,192,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,135,DF,1.38,2.0,"[13.75, 15.0, 12.5, 11.25, 12.5, 15.0]"
yes,Rock'n'Roll-Juveniles,First round,1,135,CO,2.11,2.0,"[10.0, 9.0, 7.0, 10.0, 11.0, 14.0]"
,Rock'n'Roll-Juveniles,First round,1,135,FM,0.69,12.0,"[8.5, 9.0, 7.5, 7.5, 9.0, 7.5]"
,Rock'n'Roll-Juveniles,First round,1,135,FW,5.34,12.0,"[-15.0, -10.0, -10.0, -15.0, -10.0, -25.0]"
,Rock'n'Roll-Juveniles,First round,1,135,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,1,153,DF,2.83,2.0,"[10.0, 7.5, 11.25, 8.75, 12.5, 16.25]"
,Rock'n'Roll-Juveniles,First round,1,153,CO,1.71,2.0,"[7.0, 7.0, 9.0, 8.0, 8.0, 12.0]"
,Rock'n'Roll-Juveniles,First round,1,153,FM,0.58,12.0,"[6.5, 7.5, 7.5, 7.5, 8.5, 7.5]"
,Rock'n'Roll-Juveniles,First round,1,153,FW,5.77,12.0,"[-35.0, -25.0, -25.0, -25.0, -15.0, -25.0]"
,Rock'n'Roll-Juveniles,First round,1,153,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,153,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,2,78,DF,2.5,2.0,"[17.5, 11.25, 15.0, 13.75, 13.75, 18.75]"
,Rock'n'Roll-Juveniles,First round,2,78,CO,1.91,2.0,"[12.0, 8.0, 10.0, 10.0, 12.0, 14.0]"
,Rock'n'Roll-Juveniles,First round,2,78,FM,0.24,12.0,"[9.0, 9.0, 8.5, 8.5, 9.0, 9.0]"
yes,Rock'n'Roll-Juveniles,First round,2,78,FW,14.84,12.0,"[-10.0, -10.0, -25.0, -50.0, -10.0, -10.0]"
,Rock'n'Roll-Juveniles,First round,2,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,149,DF,1.86,2.0,"[10.0, 8.75, 13.75, 8.75, 11.25, 12.5]"
,Rock'n'Roll-Juveniles,First round,2,149,CO,1.25,2.0,"[8.0, 6.0, 8.0, 9.0, 9.0, 10.0]"
,Rock'n'Roll-Juveniles,First round,2,149,FM,0.93,12.0,"[7.5, 5.0, 7.5, 6.5, 7.5, 7.5]"
,Rock'n'Roll-Juveniles,First round,2,149,FW,11.79,12.0,"[-35.0, -35.0, -10.0, -35.0, -35.0, -10.0]"
,Rock'n'Roll-Juveniles,First round,2,149,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,7,DF,1.68,2.0,"[12.5, 7.5, 8.75, 10.0, 11.25, 11.25]"
,Rock'n'Roll-Juveniles,First round,3,7,CO,0.76,2.0,"[7.0, 7.0, 7.0, 9.0, 7.0, 8.0]"
,Rock'n'Roll-Juveniles,First round,3,7,FM,0.98,12.0,"[6.5, 5.0, 5.0, 7.5, 6.5, 5.0]"
,Rock'n'Roll-Juveniles,First round,3,7,FW,10.7,12.0,"[-25.0, -50.0, -25.0, -15.0, -25.0, -25.0]"
,Rock'n'Roll-Juveniles,First round,3,7,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,7,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,3,182,DF,2.0,2.0,"[13.75, 8.75, 12.5, 13.75, 10.0, 13.75]"
,Rock'n'Roll-Juveniles,First round,3,182,CO,1.57,2.0,"[11.0, 6.0, 9.0, 10.0, 9.0, 10.0]"
,Rock'n'Roll-Juveniles,First round,3,182,FM,1.95,12.0,"[7.5, 5.0, 5.0, 2.5, 6.5, 8.5]"
,Rock'n'Roll-Juveniles,First round,3,182,FW,7.45,12.0,"[-15.0, -25.0, -15.0, -25.0, -35.0, -15.0]"
,Rock'n'Roll-Juveniles,First round,3,182,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,182,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,235,DF,1.86,2.0,"[12.5, 11.25, 10.0, 15.0, 15.0, 13.75]"
,Rock'n'Roll-Juveniles,First round,4,235,CO,1.71,2.0,"[8.0, 9.0, 7.0, 12.0, 10.0, 11.0]"
,Rock'n'Roll-Juveniles,First round,4,235,FM,0.61,12.0,"[8.5, 7.5, 7.5, 9.0, 7.5, 8.5]"
yes,Rock'n'Roll-Juveniles,First round,4,235,FW,12.13,12.0,"[-25.0, -10.0, -50.0, -25.0, -35.0, -25.0]"
,Rock'n'Roll-Juveniles,First round,4,235,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,235,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,1,182,DF,1.91,2.0,"[15.0, 10.0, 10.0, 13.75, 13.75, 12.5]"
,Rock'n'Roll-Juveniles,Final,1,182,CO,1.7,2.0,"[9.0, 6.0, 7.0, 11.0, 10.0, 9.0]"
,Rock'n'Roll-Juveniles,Final,1,182,FM,0.73,12.0,"[6.5, 6.5, 5.0, 6.5, 7.5, 6.5]"
,Rock'n'Roll-Juveniles,Final,1,182,FW,5.77,12.0,"[-15.0, -25.0, -25.0, -25.0, -25.0, -35.0]"
,Rock'n'Roll-Juveniles,Final,1,182,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,1,182,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,2,78,DF,2.64,2.0,"[20.0, 12.5, 13.75, 15.0, 18.75, 16.25]"
yes,Rock'n'Roll-Juveniles,Final,2,78,CO,2.54,2.0,"[14.0, 9.0, 9.0, 12.0, 16.0, 13.0]"
,Rock'n'Roll-Juveniles,Final,2,78,FM,0.45,12.0,"[9.0, 8.5, 8.5, 8.5, 7.5, 8.5]"
,Rock'n'Roll-Juveniles,Final,2,78,FW,10.67,12.0,"[-10.0, -10.0, -35.0, -35.0, -25.0, -15.0]"
,Rock'n'Roll-Juveniles,Final,2,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,2,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,3,149,DF,1.73,2.0,"[15.0, 10.0, 12.5, 13.75, 12.5, 15.0]"
yes,Rock'n'Roll-Juveniles,Final,3,149,CO,2.13,2.0,"[7.0, 7.0, 9.0, 12.0, 12.0, 11.0]"
,Rock'n'Roll-Juveniles,Final,3,149,FM,0.9,12.0,"[7.5, 5.0, 6.5, 6.5, 5.0, 6.5]"
,Rock'n'Roll-Juveniles,Final,3,149,FW,8.16,12.0,"[-35.0, -15.0, -25.0, -25.0, -35.0, -15.0]"
,Rock'n'Roll-Juveniles,Final,3,149,sm,1.8,2.3,"[-6.0, 0.0, -2.0, -2.0, -2.0, -2.0]"
,Rock'n'Roll-Juveniles,Final,3,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,4,235,DF,2.13,2.0,"[16.25, 11.25, 10.0, 13.75, 12.5, 15.0]"
,Rock'n'Roll-Juveniles,Final,4,235,CO,1.5,2.0,"[12.0, 8.0, 9.0, 11.0, 11.0, 12.0]"
,Rock'n'Roll-Juveniles,Final,4,235,FM,0.96,12.0,"[8.5, 7.5, 7.5, 9.5, 6.5, 8.5]"
yes,Rock'n'Roll-Juveniles,Final,4,235,FW,13.12,12.0,"[-10.0, -15.0, -50.0, -25.0, -35.0, -25.0]"
,Rock'n'Roll-Juveniles,Final,4,235,sm,0.75,2.3,"[0.0, 0.0, -2.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,4,235,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,5,135,DF,1.12,2.0,"[11.25, 11.25, 8.75, 12.5, 11.25, 11.25]"
,Rock'n'Roll-Juveniles,Final,5,135,CO,1.34,2.0,"[8.0, 9.0, 7.0, 10.0, 11.0, 10.0]"
,Rock'n'Roll-Juveniles,Final,5,135,FM,0.76,12.0,"[6.5, 8.5, 6.5, 6.5, 6.5, 7.5]"
,Rock'n'Roll-Juveniles,Final,5,135,FW,8.04,12.0,"[-35.0, -10.0, -25.0, -15.0, -25.0, -25.0]"
,Rock'n'Roll-Juveniles,Final,5,135,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,5,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,6,153,DF,2.0,2.0,"[12.5, 8.75, 7.5, 6.25, 10.0, 10.0]"
,Rock'n'Roll-Juveniles,Final,6,153,CO,1.46,2.0,"[8.0, 6.0, 6.0, 8.0, 10.0, 9.0]"
,Rock'n'Roll-Juveniles,Final,6,153,FM,1.1,12.0,"[6.5, 8.5, 6.5, 5.0, 7.5, 7.5]"
,Rock'n'Roll-Juveniles,Final,6,153,FW,9.01,12.0,"[-35.0, -25.0, -35.0, -50.0, -25.0, -25.0]"
,Rock'n'Roll-Juveniles,Final,6,153,sm,0.75,2.3,"[0.0, 0.0, 0.0, -2.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,6,153,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,114,DF,1.63,2.0,"[5.0, 5.0, 4.0, 6.0, 7.0, 9.0]"
,Rock'n'Roll-Juniors,First round,1,114,CO,1.73,2.0,"[6.0, 4.0, 4.0, 7.0, 6.0, 9.0]"
,Rock'n'Roll-Juniors,First round,1,114,FM,1.46,12.0,"[2.5, 5.0, 5.0, 6.5, 2.5, 5.0]"
yes,Rock'n'Roll-Juniors,First round,1,114,FW,14.55,12.0,"[-50.0, -75.0, -50.0, -50.0, -75.0, -35.0]"
,Rock'n'Roll-Juniors,First round,1,114,sm,0.94,2.3,"[-2.0, -2.0, -2.0, 0.0, -2.0, 0.0]"
yes,Rock'n'Roll-Juniors,First round,1,114,bm,3.73,3.0,"[-10.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,491,DF,1.6,2.0,"[16.0, 14.0, 14.0, 12.0, 11.0, 13.0]"
,Rock'n'Roll-Juniors,First round,1,491,CO,0.69,2.0,"[13.0, 12.0, 12.0, 12.0, 11.0, 13.0]"
,Rock'n'Roll-Juniors,First round,1,491,FM,0.24,12.0,"[9.0, 9.0, 9.5, 9.5, 9.0, 9.0]"
,Rock'n'Roll-Juniors,First round,1,491,FW,2.36,12.0,"[-5.0, -10.0, -5.0, -10.0, -10.0, -10.0]"
,Rock'n'Roll-Juniors,First round,1,491,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,491,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,2,118,DF,0.94,2.0,"[10.0, 9.0, 7.0, 9.0, 9.0, 8.0]"
,Rock'n'Roll-Juniors,First round,2,118,CO,1.26,2.0,"[8.0, 9.0, 6.0, 10.0, 9.0, 9.0]"
,Rock'n'Roll-Juniors,First round,2,118,FM,0.9,12.0,"[7.5, 8.5, 6.5, 6.5, 8.5, 6.5]"
,Rock'n'Roll-Juniors,First round,2,118,FW,6.87,12.0,"[-25.0, -15.0, -25.0, -35.0, -15.0, -25.0]"
,Rock'n'Roll-Juniors,First round,2,118,sm,1.0,2.3,"[-2.0, 0.0, 0.0, -2.0, 0.0, -2.0]"
,Rock'n'Roll-Juniors,First round,2,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,2,494,DF,0.5,2.0,"[12.0, 13.0, 13.0, 12.0, 13.0, 12.0]"
,Rock'n'Roll-Juniors,First round,2,494,CO,1.63,2.0,"[10.0, 11.0, 12.0, 11.0, 15.0, 13.0]"
,Rock'n'Roll-Juniors,First round,2,494,FM,0.48,12.0,"[8.5, 9.0, 10.0, 9.5, 9.5, 9.0]"
,Rock'n'Roll-Juniors,First round,2,494,FW,2.89,12.0,"[-10.0, -10.0, -10.0, -15.0, -5.0, -10.0]"
,Rock'n'Roll-Juniors,First round,2,494,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,2,494,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,197,DF,1.5,2.0,"[5.0, 6.0, 5.0, 3.0, 8.0, 6.0]"
,Rock'n'Roll-Juniors,First round,3,197,CO,1.07,2.0,"[7.0, 6.0, 4.0, 5.0, 7.0, 6.0]"
,Rock'n'Roll-Juniors,First round,3,197,FM,1.46,12.0,"[5.0, 6.5, 2.5, 2.5, 5.0, 5.0]"
yes,Rock'n'Roll-Juniors,First round,3,197,FW,14.55,12.0,"[-35.0, -50.0, -50.0, -75.0, -75.0, -50.0]"
,Rock'n'Roll-Juniors,First round,3,197,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,197,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,60,DF,0.47,2.0,"[10.0, 10.0, 9.0, 9.0, 9.0, 9.0]"
,Rock'n'Roll-Juniors,First round,3,60,CO,1.37,2.0,"[7.0, 9.0, 6.0, 9.0, 10.0, 9.0]"
,Rock'n'Roll-Juniors,First round,3,60,FM,0.75,12.0,"[7.5, 8.5, 6.5, 8.5, 8.5, 7.5]"
,Rock'n'Roll-Juniors,First round,3,60,FW,7.64,12.0,"[-25.0, -15.0, -35.0, -15.0, -15.0, -15.0]"
,Rock'n'Roll-Juniors,First round,3,60,sm,1.53,2.3,"[-4.0, -2.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juniors,First round,3,60,bm,3.73,3.0,"[0.0, 0.0, 0.0, 0.0, -10.0, 0.0]"
,Rock'n'Roll-Juniors,First round,4,119,DF,1.25,2.0,"[6.0, 5.0, 7.0, 6.0, 7.0, 9.0]"
,Rock'n'Roll-Juniors,First round,4,119,CO,1.57,2.0,"[9.0, 5.0, 5.0, 8.0, 8.0, 8.0]"
,Rock'n'Roll-Juniors,First round,4,119,FM,1.18,12.0,"[5.0, 5.0, 5.0, 2.5, 5.0, 6.5]"
,Rock'n'Roll-Juniors,First round,4,119,FW,3.73,12.0,"[-25.0, -25.0, -25.0, -25.0, -35.0, -25.0]"
,Rock'n'Roll-Juniors,First round,4,119,sm,1.63,2.3,"[0.0, -2.0, -4.0, 0.0, -4.0, -2.0]"
yes,Rock'n'Roll-Juniors,First round,4,119,bm,7.45,3.0,"[-20.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,1,119,DF,1.89,2.0,"[10.0, 5.0, 6.0, 6.0, 9.0, 9.0]"
,Rock'n'Roll-Juniors,Final,1,119,CO,1.67,2.0,"[9.0, 5.0, 5.0, 6.0, 7.0, 9.0]"
,Rock'n'Roll-Juniors,Final,1,119,FM,1.18,12.0,"[5.0, 5.0, 5.0, 2.5, 5.0, 6.5]"
,Rock'n'Roll-Juniors,Final,1,119,FW,3.73,12.0,"[-35.0, -35.0, -35.0, -35.0, -35.0, -25.0]"
,Rock'n'Roll-Juniors,Final,1,119,sm,1.63,2.3,"[-6.0, -4.0, -6.0, -2.0, -2.0, -4.0]"
,Rock'n'Roll-Juniors,Final,1,119,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,Final,2,491,DF,0.75,2.0,"[15.0, 14.0, 14.0, 15.0, 13.0, 15.0]"
